name,speciality,hospital,city,timestamp
"dr. Esther Swanni Idajanti Witono, Sp.A",Sp. Anak,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-22 16:49:37
Dr. Eva Jeumpa Soelaeman Sp.A (K),Sp. Anak,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-22 16:49:37
"dr. Eva Jeumpa Soelaeman, Sp.A",Sp. Anak,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-22 16:49:37
"Dr. dr. Eva Miranda Marwali, Sp.A (K)",Sp. Anak,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-22 16:49:37
"dr. Evi Silviana, Sp.A",Sp. Anak,Siloam Hospitals Silampari (Lubuk Linggau),"Lubuk Linggau Timur I, Kota Lubuk Linggau",2025-05-22 16:49:39
"dr Fadhilah Tia Nur, SpA",Sp. Anak,Klinik Utama Kasih Ibu Sehati,"Laweyan, Kota Surakarta",2025-05-22 16:49:39
dr. Fadjar Ariwibowo Sp.A,Sp. Anak,RS Delta Surya,"Sidoarjo, Kabupaten Sidoarjo",2025-05-22 16:49:39
dr. Fahrul W Arbi Sp.A MARS,Sp. Anak,RS Budi Kemuliaan,"Gambir, Jakarta Pusat",2025-05-22 16:49:39
"dr. Faizah Nur Idris, Sp.A",Sp. Anak,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:49:39
"dr. Fedriansyah, Sp.A",Sp. Anak,RSIA Restu Bunda,"Teluk Betung Selatan, Kota Bandar Lampung",2025-05-22 16:49:39
dr. Felix Candra Sutanto Sp.A,Sp. Anak,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",2025-05-22 16:49:39
"dr. Felliyani, Sp.A",Sp. Anak,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-22 16:49:39
dr. Fenny Tambayong SP. A,Sp. Anak,RSIA Kasih Ibu Manado,"Malalayang, Kota Manado",2025-05-22 16:49:39
Dr. Filla Reviani Sp. A,Sp. Anak,RSIA Parahyangan,"Padalarang, Kabupaten Bandung Barat",2025-05-22 16:49:39
dr. Fiska Febriana Windi Sp.A,Sp. Anak,RSIA Bina Medika,"Pondok Aren, Tangerang Selatan",2025-05-22 16:49:41
dr. Fiska Febriana Windi Sp.A,Sp. Anak,RSIA Bina Medika,"Pondok Aren, Tangerang Selatan",2025-05-22 16:49:41
"dr. Fita Asfianti Sp.A, M.Kes",Sp. Anak,RS Islam Jakarta Cempaka Putih,"Cempaka Putih, Jakarta Pusat",2025-05-22 16:49:41
"dr. Fita Asfianti Sp,A M.Kes",Sp. Anak,RS Islam Jakarta Cempaka Putih,"Cempaka Putih, Jakarta Pusat",2025-05-22 16:49:41
dr. Fitriyani Sp.A,Sp. Anak,RSIA Buah Hati Pamulang,"Pamulang, Tangerang Selatan",2025-05-22 16:49:41
"dr. Fonny Haosana, Sp.A., M.Kes",Sp. Anak,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-22 16:49:41
"dr. Franky Saputra, dr Sp.A",Sp. Anak,RSIA Limijati,"Bandung Wetan, Kota Bandung",2025-05-22 16:49:41
"dr. Fransisca Handy Barazaini W A, Sp.A",Sp. Anak,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:49:41
"dr. Frengky Susanto, Sp.A",Sp. Anak,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",2025-05-22 16:49:41
dr. Ganda Ilmana Sp.A,Sp. Anak,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",2025-05-22 16:49:41
"dr. Gani Wangunhardjo, Sp.A",Sp. Anak,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-22 16:49:43
"dr. Gartika Sapartini, Sp.A(K)., M.Kes",Sp. Anak,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-22 16:49:43
"dr. Gary Adhianto, Sp.A",Sp. Anak,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-22 16:49:43
dr. Gebyar Sp.A,Sp. Anak,RS Bina Sehat Jember,"Kaliwates, Kabupaten Jember",2025-05-22 16:49:43
George Mogi dr. Sp. A,Sp. Anak,RS Pondok Indah - Puri Indah,"Kembangan, Jakarta Barat",2025-05-22 16:49:43
dr Gumiwang Sp.A,Sp. Anak,RS TMC,"Cihideung, Kota Tasikmalaya",2025-05-22 16:49:43
dr. Gustomo Panantoro Sp.A,Sp. Anak,RS Intan Husada Garut,"Tarogong Kidul, Kabupaten Garut",2025-05-22 16:49:43
dr. H. Bambang Suyudono Sp.A,Sp. Anak,RS Islam Arafah,"Telanaipura, Kota Jambi",2025-05-22 16:49:43
dr. H. Fouad Hakem Sp.A,Sp. Anak,RSU Permata Bunda Ciamis,"Ciamis, Kabupaten Ciamis",2025-05-22 16:49:43
dr. H. Fouad Hakiem Sp.A,Sp. Anak,RSU Permata Bunda Ciamis,"Ciamis, Kabupaten Ciamis",2025-05-22 16:49:43
dr. H. RR Danis Widasthi Sp.A,Sp. Anak,RS Dewi Sri,"Karawang Barat, Kabupaten Karawang",2025-05-22 16:49:45
dr. H. RR Danis Widiastuti Sp.A,Sp. Anak,RS Dewi Sri,"Karawang Barat, Kabupaten Karawang",2025-05-22 16:49:45
"dr. H. Trimulyo, Sp.A",Sp. Anak,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",2025-05-22 16:49:45
"dr. Hadi Suprodjo, Sp.A",Sp. Anak,RS Karya Bhakti Pratiwi,"Dramaga, Kabupaten Bogor",2025-05-22 16:49:45
"dr. Hadining Setiawati Iksan, SpA",Sp. Anak,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-22 16:49:45
dr. Handoko Lowis Sp.A,Sp. Anak,RSKIA Eka Family,"Penjaringan, Jakarta Utara",2025-05-22 16:49:45
"dr. Harun Wijaya, Sp.A",Sp. Anak,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-22 16:49:45
dr. Hendra Hibrata Sp. A,Sp. Anak,RS Ananda Bekasi,"Medan Satria, Bekasi",2025-05-22 16:49:45
"Hendra Widjaja, Sp. A dr.",Sp. Anak,Ciputra Hospital Citra Raya Tangerang,"Panongan, Kabupaten Tangerang",2025-05-22 16:49:45
"dr. Henni Wahyu Triyuniati, Sp.A",Sp. Anak,RSIA Bina Medika,"Pondok Aren, Tangerang Selatan",2025-05-22 16:49:45
"dr. Herlina Sp.A, CIMI",Sp. Anak,RSKIA Eka Grand Family,"Penjaringan, Jakarta Utara",2025-05-22 16:49:47
"dr. Herlina, Sp.A",Sp. Anak,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-22 16:49:47
"dr. Herwanto, Sp.A",Sp. Anak,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-22 16:49:47
dr. Hj. T. Erna Lisma Sp.A,Sp. Anak,RSIA Stella Maris,"Medan Maimun, Kota Medan",2025-05-22 16:49:47
dr. I Dewa Ayu Agung Shinta Kamaya Sp.A (K).,Sp. Anak,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-22 16:49:47
"dr. I Dewa Ayu Agung Sridharaswari, Sp.A",Sp. Anak,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-22 16:49:47
"dr. I Gusti Ngurah Twi Adnyana, Sp.A",Sp. Anak,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-22 16:49:47
"dr. I Ketut Adi Wirawan, Sp.A., Msc",Sp. Anak,Siloam Hospitals Mataram,"Mataram, Kota Mataram",2025-05-22 16:49:47
"dr. I Ketut Alit Utamayasa, Sp.A (K)",Sp. Anak,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-22 16:49:47
"dr. I Made Indra Waspada, Sp.A",Sp. Anak,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-22 16:49:47
"dr. I Nyoman Budastra, Sp.A",Sp. Anak,Siloam Hospitals Mataram,"Mataram, Kota Mataram",2025-05-22 16:49:49
"dr I Nyoman Sudatmika, SpA.",Sp. Anak,RS Kharitas Bhakti Pontianak,"Pontianak Selatan, Kota Pontianak",2025-05-22 16:49:49
"dr. I Wayan Andrew, H, Sp.A MMRS",Sp. Anak,RSIA Santo Yusuf,"Tanjung Priok, Jakarta Utara",2025-05-22 16:49:49
"dr. I Wayan Andrew, H., Sp.A M.Kes",Sp. Anak,RSIA Santo Yusuf,"Tanjung Priok, Jakarta Utara",2025-05-22 16:49:49
"dr. I Wayan Andrew. H, Sp.A MMRS",Sp. Anak,RSIA Santo Yusuf,"Tanjung Priok, Jakarta Utara",2025-05-22 16:49:49
"Dr. I Wayan Gustawan, MSc Sp.A (K)",Sp. Anak,Bali Royal Hospital,"Denpasar Timur, Kota Denpasar",2025-05-22 16:49:49
"dr. Ida Sulistiawati, dr. Sp.A",Sp. Anak,RS Masmitra,"Pondok Gede, Bekasi",2025-05-22 16:49:49
"dr. Ifo Faujiah Sihite, Sp.A",Sp. Anak,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",2025-05-22 16:49:49
"dr. Ifo Fauziah Sihite, M.Ked (Ped) SpA",Sp. Anak,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",2025-05-22 16:49:49
"dr. Ilham Bondan Pramudiawan, Sp.A",Sp. Anak,Siloam Hospitals Putera Bahagia Cirebon,"Harjamukti, Kota Cirebon",2025-05-22 16:49:49
dr. Imelda Pingkan Monjaga Sp.A,Sp. Anak,RSIA Santo Yusuf,"Tanjung Priok, Jakarta Utara",2025-05-22 16:49:52
"dr. Imelda, Sp.A",Sp. Anak,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-22 16:49:52
"Dr. dr. Ina Rosalina, Sp.A (K), M.Kes., MH.Kes",Sp. Anak,RS Melinda 2,"Cicendo, Kota Bandung",2025-05-22 16:49:52
"dr. Ina Rosalina, sp.A (K)",Sp. Anak,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-22 16:49:52
"dr. Indra, M.Kes, Sp.A",Sp. Anak,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-22 16:49:52
dr Indravady. Sp A (K),Sp. Anak,RSIA Az-Zahra,"Kalidoni, Kota Palembang",2025-05-22 16:49:52
dr. Intan Robiah Sp.A,Sp. Anak,RSIA Santo Yusuf,"Tanjung Priok, Jakarta Utara",2025-05-22 16:49:52
dr. Intan Robiah Sp.A,Sp. Anak,RSIA Santo Yusuf,"Tanjung Priok, Jakarta Utara",2025-05-22 16:49:52
"dr. Irene Aurelia Santoso , Sp.A",Sp. Anak,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-22 16:49:52
dr. Irene Melinda Louis Sp A,Sp. Anak,RSKIA Eka Grand Family,"Penjaringan, Jakarta Utara",2025-05-22 16:49:52
"dr. Irene, M.Sc., Sp.A",Sp. Anak,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-22 16:49:54
"dr. Irman Permana, Sp.A (K)",Sp. Anak,Siloam Hospitals Putera Bahagia Cirebon,"Harjamukti, Kota Cirebon",2025-05-22 16:49:54
"dr. Irna Chandra, Sp.A",Sp. Anak,Siloam Hospitals Bangka,"Pangkalan Baru,  Kabupaten Bangka Tengah",2025-05-22 16:49:54
"dr. Irvan Auwriadharma, Sp.A",Sp. Anak,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-22 16:49:54
"dr. Irwan Effendi, Sp.A., M.Biomed",Sp. Anak,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-22 16:49:54
"dr. Irwanto Husada, Sp.A",Sp. Anak,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-22 16:49:54
"dr. Isabella Riandani, Sp.A",Sp. Anak,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:49:54
dr. Isabella Rinandi Sp.A M.Kes.,Sp. Anak,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:49:54
dr Ismail Sanadji Sp. A,Sp. Anak,RS Jati Sampurna,"Jatisampurna, Bekasi",2025-05-22 16:49:54
dr Ismail Sangadji Sp. A,Sp. Anak,RS Jati Sampurna,"Jatisampurna, Bekasi",2025-05-22 16:49:54
"dr. Isman Jafar , Sp.A(K)",Sp. Anak,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-22 16:49:56
"dr. Isvarani Devana Irawan, Sp.A",Sp. Anak,Siloam Hospitals Kelapa Dua,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:49:56
"dr. Ivena Susanti, Sp.A",Sp. Anak,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-22 16:49:56
dr. Janaka Prambudi Sp.A,Sp. Anak,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",2025-05-22 16:49:56
dr. Jeanne Vidamy Gunawan Sp.A,Sp. Anak,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:49:56
"dr. Jeanne Vidianty Gunawan, Sp.A",Sp. Anak,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:49:56
"dr. Jeffry Senduk, Sp.A",Sp. Anak,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-22 16:49:56
"dr. Jennie Dianita Sutantio, Sp.A",Sp. Anak,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",2025-05-22 16:49:56
"dr. Jessica Sugiharto, Sp.A",Sp. Anak,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-22 16:49:56
"dr. Johan Christian Silaen, M.Ked(Ped) Sp.A",Sp. Anak,RSIA Stella Maris,"Medan Maimun, Kota Medan",2025-05-22 16:49:56
"dr. Johan Christian Silaen, M.Ked(Ped) Sp.A",Sp. Anak,RSIA Stella Maris,"Medan Maimun, Kota Medan",2025-05-22 16:49:58
"dr. Johanes Ari Cahyo Prabowo, Sp.A",Sp. Anak,Siloam Hospitals Mampang,"Pancoran, Jakarta Selatan",2025-05-22 16:49:58
Dr. Johannes Harlan Sating Sp. A M.Ked (Ped),Sp. Anak,RSIA Stella Maris,"Medan Maimun, Kota Medan",2025-05-22 16:49:58
"dr. Johnny Lambert Rompis, Sp.A",Sp. Anak,Siloam Hospitals Manado,"Wenang, Kota Manado",2025-05-22 16:49:58
"dr. Jonardi, Sp.A",Sp. Anak,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-22 16:49:58
"dr. Joy Christy Carol Lengkey, Sp.A",Sp. Anak,Siloam Hospitals Manado,"Wenang, Kota Manado",2025-05-22 16:49:58
dr. Juliana Refanya Labora Sp.A,Sp. Anak,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:49:58
"dr. Juliana Refanya Labora, Sp.A",Sp. Anak,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:49:58
"dr. Juliani, M.Kes, Sp.A (K)",Sp. Anak,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-22 16:49:58
"dr. Juliawaty Salim, Sp.A",Sp. Anak,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-22 16:49:58
dr. Julius Harwastyo Handito Sp. A,Sp. Anak,RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",2025-05-22 16:50:00
"dr. Julius Harwastyo Handito, Sp.A",Sp. Anak,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",2025-05-22 16:50:00
dr Julizri Moezahar Sp.A,Sp. Anak,RS Anna Pekayon,"Bekasi Selatan, Bekasi",2025-05-22 16:50:00
dr. Jumnalis Sp.A,Sp. Anak,RS Tiara Sella,"Gading Cempaka, Kota Bengkulu",2025-05-22 16:50:00
"dr. Kartian Herkly Sulistiyo, M.Sc. Sp. A.",Sp. Anak,JIH Solo,"Laweyan, Kota Surakarta",2025-05-22 16:50:00
"dr. Kartika Eda Clearesta , Sp.A, CBS",Sp. Anak,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-22 16:50:00
dr. Kartini Nihaya Sp.A,Sp. Anak,RS Islam Jakarta Sukapura,"Cilincing, Jakarta Utara",2025-05-22 16:50:00
dr. Kasih Widhi Astuti Sp.A,Sp. Anak,RS Islam Fatimah Banyuwangi,"Kabat, Kabupaten Banyuwangi",2025-05-22 16:50:00
"dr. Keumala Pringgardini, Sp.A",Sp. Anak,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-22 16:50:00
"dr. Kiki Dwi Qory, Sp.A",Sp. Anak,RSIA Restu Ibu Sragen,"Ngrampal, Kabupaten Sragen",2025-05-22 16:50:00
"dr. Kishore R. J. Siswan, Sp.A",Sp. Anak,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-22 16:50:02
dr. Krisna Adhi Nugraha Sp.A,Sp. Anak,RS Mitra Keluarga Slawi,"Slawi, Tegal",2025-05-22 16:50:02
"dr. Krisna Adhi Nugraha, Sp.A",Sp. Anak,RS Mitra Keluarga Slawi,"Slawi, Tegal",2025-05-22 16:50:02
"dr. Krisna Mulasimadhi, Sp.PD",Sp. Anak,Santosa Hospital Bandung Central,"Andir, Kota Bandung",2025-05-22 16:50:02
"dr. Kristian Wongso Glamto, DTM&H, M.Sc Sp.A",Sp. Anak,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-22 16:50:02
"dr. Kurniawan Satria Denta, M.Sc, Sp.A",Sp. Anak,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-22 16:50:02
"dr. Laila Husaini, Sp.A",Sp. Anak,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-22 16:50:02
"dr. Laura Zefira, Sp.A M.Biomed",Sp. Anak,RS Islam Siti Rahmah Padang,"Koto Tangah, Kota Padang",2025-05-22 16:50:02
dr. Laury Cahyadi Sp.A,Sp. Anak,RS Gading Pluit,"Kelapa Gading, Jakarta Utara",2025-05-22 16:50:02
dr. Leny Angkawijaya Sp.A,Sp. Anak,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",2025-05-22 16:50:02
"dr. Leny Angkawijaya, Sp.A",Sp. Anak,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",2025-05-22 16:50:04
"dr. Leonardus Susanto Isman, Sp.A",Sp. Anak,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-22 16:50:04
"dr. Lesmana Syahrir, Sp.A",Sp. Anak,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",2025-05-22 16:50:04
"dr. Lestarina Veronica Haloho, M.Sc, Sp.A",Sp. Anak,Klinik Sapta Mitra Jakarta,"Duren Sawit, Jakarta Timur",2025-05-22 16:50:04
dr. Lianto Kurniawan Nyoto Sp.A,Sp. Anak,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-22 16:50:04
"dr. Liem Eremius Arifin, Sp.A",Sp. Anak,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-22 16:50:04
"dr. Lilian Gunawan, M.Med, Sp.A",Sp. Anak,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-22 16:50:04
"dr. Liliyanty Chandra, Sp.A",Sp. Anak,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",2025-05-22 16:50:04
dr. Lily Indriesary Harahap Sp. A,Sp. Anak,RSIA Bunda Fathia,"Purwakarta, Kabupaten Purwakarta",2025-05-22 16:50:04
dr. Lina Nuliyva SpA,Sp. Anak,RS Permata Depok,"Sawangan, Depok",2025-05-22 16:50:04
"dr. Lina Purnamasari, MH.Kes,Sp.A",Sp. Anak,Siloam Hospitals Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-22 16:50:07
dr. Linawati SpA,Sp. Anak,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",2025-05-22 16:50:07
"dr. Linawati, Sp.A",Sp. Anak,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",2025-05-22 16:50:07
dr. Lingga Pradipta Sp.A,Sp. Anak,RS Otak & Jantung Pertamina Royal Biringkanaya,"Biringkanaya, Kota Makassar",2025-05-22 16:50:07
"dr. Linnie Pranadjaja, Sp.A, M Kes",Sp. Anak,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-22 16:50:07
"dr. Lioe Ivana , Sp.A",Sp. Anak,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-22 16:50:07
"dr. Lusia Putri Wijayanti, M.Sc. Sp.A",Sp. Anak,RS Indriati Boyolali,"Mojosongo, Kabupaten Boyolali",2025-05-22 16:50:07
dr. Luszy Arijanty Sp.A,Sp. Anak,RS Gading Pluit,"Kelapa Gading, Jakarta Utara",2025-05-22 16:50:07
dr. M.n.ardi Santoso Sp.A,Sp. Anak,Klinik Utama Kasih Ibu Sehati,"Laweyan, Kota Surakarta",2025-05-22 16:50:07
dr. MARLYN CECILIA MALONDA Sp.A,Sp. Anak,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-22 16:50:07
"dr. Maria Connie Untario , Sp.A (K)",Sp. Anak,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-22 16:50:09
"dr. Maria Magdalena Sulistiowati Santosa, Sp.A",Sp. Anak,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-22 16:50:09
"dr. Maria Mahdalena Tri Widiyati, Sp.A(K)",Sp. Anak,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",2025-05-22 16:50:09
dr. Marisa Anggraeni Sp.A,Sp. Anak,RSIA Sammarie Basra,"Duren Sawit, Jakarta Timur",2025-05-22 16:50:09
"dr. Marissa Anggraeni , Sp.A",Sp. Anak,RS Mitra Keluarga Cibubur,"Jatisampurna, Bekasi",2025-05-22 16:50:09
"dr. Markus Gunawan, Sp.A",Sp. Anak,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-22 16:50:09
"dr. Markus Gunawan, Sp.A",Sp. Anak,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-22 16:50:09
"dr. Markus M Danusantoso, Sp.A(K)",Sp. Anak,RSIA JWCC Asih,"Kebayoran Baru, Jakarta Selatan",2025-05-22 16:50:09
"dr. Markus Mualim Danusantoso, Sp.A",Sp. Anak,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-22 16:50:09
dr. Marlissey Marpaung Sp. A,Sp. Anak,RSIA Bina Medika,"Pondok Aren, Tangerang Selatan",2025-05-22 16:50:09
"dr. Marlyn Cecilia Malonda, Sp.A",Sp. Anak,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-22 16:50:11
dr. Marry Mahardi Sp. A,Sp. Anak,RSU Permata Bunda Manado,"Paal Dua, Kota Manado",2025-05-22 16:50:11
"dr. Marta Listijani Sigit, Sp.A",Sp. Anak,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-22 16:50:11
dr. Martini Sp.A,Sp. Anak,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-22 16:50:11
"dr. Martini, Sp.A",Sp. Anak,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-22 16:50:11
"dr. Martinus M. Leman, D.T.M.H, Sp.A",Sp. Anak,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-22 16:50:11
"Dr. dr. Martono Tri Utomo, Sp.A (K)",Sp. Anak,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-22 16:50:11
dr. Matahari Haumidini Sp.A,Sp. Anak,RS Islam Jakarta Cempaka Putih,"Cempaka Putih, Jakarta Pusat",2025-05-22 16:50:11
"Dr. dr. Mathilda Yvonne Inkiriwang Kaligis, Sp.A",Sp. Anak,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",2025-05-22 16:50:11
Dr. Meida Erimarsiya Sp.A,Sp. Anak,Ciputra Mitra Hospital Banjarmasin,"Kertak Hanyar, Kota Banjarmasin",2025-05-22 16:50:11
Dr. Meida Erimarsya Sp. A,Sp. Anak,Ciputra Mitra Hospital Banjarmasin,"Kertak Hanyar, Kota Banjarmasin",2025-05-22 16:50:13
"dr. Melanie Widjaja, Sp.A",Sp. Anak,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:50:13
"dr. Melisa Anggraeni, Sp.A., M.Biomed",Sp. Anak,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",2025-05-22 16:50:13
"dr. Melisa Lilisari, Sp.A., M.Kes",Sp. Anak,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",2025-05-22 16:50:13
"dr. Melisa Lilisari, Sp.A",Sp. Anak,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",2025-05-22 16:50:13
"dr. Melissa Adriani Tjahyadi, Sp.A",Sp. Anak,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-22 16:50:13
"dr. Melna Agustriani Purba, M.Sc., Sp.A",Sp. Anak,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-22 16:50:13
"dr. Merlin Kodir , SpA, CIMI",Sp. Anak,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",2025-05-22 16:50:13
"dr. Merry Lia Desvina , Sp.A",Sp. Anak,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",2025-05-22 16:50:13
dr. Mervin Tri H Sp.A,Sp. Anak,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",2025-05-22 16:50:13
dr. Mervin Tri H Sp.A,Sp. Anak,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",2025-05-22 16:50:15
dr. Mervin Tri Hadianto Ms.Imed Sp.A,Sp. Anak,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",2025-05-22 16:50:15
"dr Mervin Tri Handianto, MMed, SpA",Sp. Anak,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",2025-05-22 16:50:15
"dr. Michael Kasenda, Sp.A",Sp. Anak,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-22 16:50:15
"dr. Milza Delfina, M.Sc, Sp.A",Sp. Anak,RSUP Dr. Sitanala Tangerang,"Neglasari, Tangerang",2025-05-22 16:50:15
"dr. Mintardaningsih, Sp.A",Sp. Anak,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-22 16:50:15
"dr. Mohammad Rizal, SP.A",Sp. Anak,RSIA Soerya,"Taman, Kabupaten Sidoarjo",2025-05-22 16:50:15
"Prof. dr. Mohammad Sjaifullah Noer, Sp.A (K)",Sp. Anak,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-22 16:50:15
