name,speciality,hospital,city,img,slug,timestamp
drg. Citra Praditha Putri,Dokter Gigi,Hi Dental Clinic,"Kelapa Dua, Kabupaten Tangerang",,dokter-gigi,2025-06-15 02:35:04
drg. Citra Pramadhia Putri,Dokter Gigi,Hi Dental Clinic,"Kelapa Dua, Kabupaten Tangerang",,dokter-gigi,2025-06-15 02:35:04
drg. Citra Pramadhia Putri,Dokter Gigi,Hi Dental Clinic,"Kelapa Dua, Kabupaten Tangerang",,dokter-gigi,2025-06-15 02:35:04
drg Citra Wahyuni,Dokter Gigi,FDC Dental Clinic – Jatiasih,"Bekasi Selatan, Bekasi",,dokter-gigi,2025-06-15 02:35:04
drg. Clara Desideria,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:35:04
drg Claudia Faradila,Dokter Gigi,Hi Dental Clinic,"Kelapa Dua, Kabupaten Tangerang",,dokter-gigi,2025-06-15 02:35:04
DRG. KOMANG DIAN PARAMITA,Dokter Gigi,Klinik Gigi Dentalosophy Senopati,"Kebayoran Baru, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:06
drg. Daniela Ayu Larasati,Dokter Gigi,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:35:06
Drg. Danny Tandean,Dokter Gigi,OMDC Dental Clinic Sunter,"Tanjung Priok, Jakarta Utara",,dokter-gigi,2025-06-15 02:35:06
drg. David Emir Kasim,Dokter Gigi,Ocean Dental Harapan Indah Bekasi,"Tarumajaya, Kabupaten Bekasi",,dokter-gigi,2025-06-15 02:35:06
drg. David Emir Kasim,Dokter Gigi,Ocean Dental Harapan Indah Bekasi,"Tarumajaya, Kabupaten Bekasi",,dokter-gigi,2025-06-15 02:35:06
drg. Deandra Kamila Nandi K.,Dokter Gigi,Klinik Utama Orange Dental - Rawamangun,"Pulo Gadung, Jakarta Timur",,dokter-gigi,2025-06-15 02:35:06
drg. Deasy Berliana,Dokter Gigi,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",https://d1ojs48v3n42tp.cloudfront.net/personnels/567180_14-6-2022_17-16-9.jpeg,dokter-gigi,2025-06-15 02:35:06
drg. Deddy Wijaya,Dokter Gigi,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/88611_4-1-2023_14-13-27.png,dokter-gigi,2025-06-15 02:35:06
"drg. Dede Rukasa,M.Kes",Dokter Gigi,RS Azra,"Bogor Utara, Bogor",,dokter-gigi,2025-06-15 02:35:06
drg. Denny Rinto Alam,Dokter Gigi,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/523419_23-5-2022_11-56-48.jpeg,dokter-gigi,2025-06-15 02:35:06
drg. Dian Wahyu Nursanti,Dokter Gigi,Klinik Utama Gigi Indental,"Gubeng, Kota Surabaya",,dokter-gigi,2025-06-15 02:35:14
drg. Dian Wahyu Nursanti,Dokter Gigi,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/405638_22-3-2021_13-35-40.png,dokter-gigi,2025-06-15 02:35:14
Dr. Dina Aprilianti,Dokter Gigi,RSU Asri Purwakarta,"Babakan Cikao, Kabupaten Purwakarta",,dokter-gigi,2025-06-15 02:35:14
drg. Dina Maureen,Dokter Gigi,Klinik Medikids by MHDC Wakaf Depok,"Sukmajaya, Depok",,dokter-gigi,2025-06-15 02:35:14
